Mês,Data,ID_Transacao,Produto,Categoria,Regiao,Quantidade,Preco_Unitario,Receita_Total
Janeiro,2025-01-13,TRANS_20250113_0048,Fone de Ouvido,Acessorios,Sul,4,1082.11,4328.44
Janeiro,2025-01-06,TRANS_20250106_0049,Mouse,Eletronicos,Sudeste,2,986.74,1973.48
Janeiro,2025-01-29,TRANS_20250129_0050,Teclado,Perifericos,Sul,1,1199.58,1199.58
Janeiro,2025-01-22,TRANS_20250122_0051,Webcam,Acessorios,Norte,2,1475.31,2950.62
Janeiro,2025-01-12,TRANS_20250112_0052,Mouse,Perifericos,Norte,2,896.66,1793.32
Janeiro,2025-01-03,TRANS_20250103_0053,Laptop,Perifericos,Sul,2,901.02,1802.04
Janeiro,2025-01-21,TRANS_20250121_0054,Webcam,Acessorios,Sul,2,908.82,1817.64
Janeiro,2025-01-30,TRANS_20250130_0055,Fone de Ouvido,Perifericos,Nordeste,2,983.91,1967.82
Janeiro,2025-01-25,TRANS_20250125_0056,Laptop,Eletronicos,Norte,2,1360.19,2720.38
Janeiro,2025-01-18,TRANS_20250118_0057,Laptop,Eletronicos,Sudeste,1,1391.33,1391.33
Janeiro,2025-01-27,TRANS_20250127_0058,Mouse,Eletronicos,Norte,3,1464.16,4392.48
Janeiro,2025-01-18,TRANS_20250118_0059,Webcam,Eletronicos,Nordeste,3,1495.6,4486.8
Janeiro,2025-01-01,TRANS_20250101_0060,Fone de Ouvido,Perifericos,Norte,2,345.38,690.76
Janeiro,2025-01-06,TRANS_20250106_0061,Laptop,Perifericos,Sudeste,4,654.73,2618.92
Janeiro,2025-01-08,TRANS_20250108_0062,Impressora,Perifericos,Centro-Oeste,1,553.57,553.57
Janeiro,2025-01-29,TRANS_20250129_0063,Monitor,Acessorios,Centro-Oeste,1,318.18,318.18
Janeiro,2025-01-20,TRANS_20250120_0064,Roteador,Acessorios,Sul,4,1214.7,4858.8
Janeiro,2025-01-06,TRANS_20250106_0065,Fone de Ouvido,Perifericos,Sul,1,418.26,418.26
Janeiro,2025-01-17,TRANS_20250117_0066,Laptop,Perifericos,Norte,2,793.2,1586.4
Janeiro,2025-01-25,TRANS_20250125_0067,Roteador,Acessorios,Nordeste,4,656.13,2624.52
Janeiro,2025-01-02,TRANS_20250102_0068,Webcam,Acessorios,Centro-Oeste,1,770.69,770.69
Janeiro,2025-01-02,TRANS_20250102_0069,Teclado,Eletronicos,Norte,1,543.9,543.9
Janeiro,2025-01-27,TRANS_20250127_0070,Roteador,Eletronicos,Norte,2,590.36,1180.72
Janeiro,2025-01-20,TRANS_20250120_0071,Webcam,Perifericos,Centro-Oeste,3,105.66,316.98
Janeiro,2025-01-24,TRANS_20250124_0072,Fone de Ouvido,Acessorios,Norte,2,160.24,320.48
Janeiro,2025-01-29,TRANS_20250129_0073,Teclado,Perifericos,Nordeste,3,1459.36,4378.08
Janeiro,2025-01-07,TRANS_20250107_0074,Fone de Ouvido,Perifericos,Sudeste,2,640.99,1281.98
Janeiro,2025-01-24,TRANS_20250124_0075,Fone de Ouvido,Acessorios,Centro-Oeste,4,444.62,1778.48
Janeiro,2025-01-03,TRANS_20250103_0076,Teclado,Acessorios,Sudeste,4,1284.06,5136.24
Janeiro,2025-01-27,TRANS_20250127_0077,Fone de Ouvido,Perifericos,Sudeste,2,1099.59,2199.18
Janeiro,2025-01-15,TRANS_20250115_0078,Impressora,Eletronicos,Sul,2,462.51,925.02
Janeiro,2025-01-27,TRANS_20250127_0079,Webcam,Eletronicos,Sudeste,1,1448.25,1448.25
Janeiro,2025-01-13,TRANS_20250113_0080,Roteador,Acessorios,Sul,1,1433.05,1433.05
Janeiro,2025-01-26,TRANS_20250126_0081,Webcam,Perifericos,Norte,2,1191.71,2383.42
Janeiro,2025-01-20,TRANS_20250120_0082,Fone de Ouvido,Acessorios,Norte,4,1285.76,5143.04
Janeiro,2025-01-02,TRANS_20250102_0083,Monitor,Eletronicos,Centro-Oeste,4,264.94,1059.76
Janeiro,2025-01-30,TRANS_20250130_0084,Impressora,Perifericos,Nordeste,2,1096.1,2192.2
Janeiro,2025-01-06,TRANS_20250106_0085,Roteador,Acessorios,Centro-Oeste,4,1210.71,4842.84
Janeiro,2025-01-13,TRANS_20250113_0086,Fone de Ouvido,Acessorios,Nordeste,3,548.15,1644.45
Janeiro,2025-01-26,TRANS_20250126_0087,Laptop,Acessorios,Norte,4,958.02,3832.08
Janeiro,2025-01-09,TRANS_20250109_0088,Laptop,Eletronicos,Nordeste,2,640.14,1280.28
Janeiro,2025-01-13,TRANS_20250113_0089,Webcam,Acessorios,Nordeste,4,505.52,2022.08
Janeiro,2025-01-18,TRANS_20250118_0090,Laptop,Perifericos,Centro-Oeste,2,1316.77,2633.54
Janeiro,2025-01-05,TRANS_20250105_0091,Mouse,Acessorios,Norte,3,832.13,2496.39
Janeiro,2025-01-24,TRANS_20250124_0092,Laptop,Eletronicos,Norte,1,398.3,398.3
Janeiro,2025-01-27,TRANS_20250127_0093,Teclado,Perifericos,Norte,2,832.23,1664.46
Janeiro,2025-01-30,TRANS_20250130_0094,Impressora,Perifericos,Sul,4,376.39,1505.56
Janeiro,2025-01-06,TRANS_20250106_0095,Laptop,Perifericos,Nordeste,2,771.14,1542.28
Janeiro,2025-01-20,TRANS_20250120_0096,Teclado,Acessorios,Sudeste,1,627.96,627.96
Janeiro,2025-01-06,TRANS_20250106_0097,Webcam,Acessorios,Norte,4,199.97,799.88
Janeiro,2025-01-27,TRANS_20250127_0098,Mouse,Perifericos,Nordeste,3,1106.14,3318.42
Janeiro,2025-01-08,TRANS_20250108_0099,Monitor,Eletronicos,Centro-Oeste,1,87.16,87.16
Janeiro,2025-01-20,TRANS_20250120_0100,Roteador,Perifericos,Nordeste,3,1409.05,4227.15
Janeiro,2025-01-22,TRANS_20250122_0101,Roteador,Acessorios,Nordeste,1,1443.03,1443.03
Janeiro,2025-01-29,TRANS_20250129_0102,Laptop,Eletronicos,Sudeste,1,1290.98,1290.98
Janeiro,2025-01-09,TRANS_20250109_0103,Impressora,Acessorios,Centro-Oeste,3,326.47,979.41
Janeiro,2025-01-13,TRANS_20250113_0104,Teclado,Perifericos,Norte,2,1359.99,2719.98
Janeiro,2025-01-27,TRANS_20250127_0105,Webcam,Acessorios,Sul,3,659.1,1977.3
Janeiro,2025-01-04,TRANS_20250104_0106,Fone de Ouvido,Eletronicos,Nordeste,4,1246.76,4987.04
Janeiro,2025-01-08,TRANS_20250108_0107,Roteador,Eletronicos,Centro-Oeste,3,68.11,204.33
Janeiro,2025-01-12,TRANS_20250112_0108,Webcam,Perifericos,Sudeste,2,477.66,955.32
Janeiro,2025-01-24,TRANS_20250124_0109,Laptop,Perifericos,Sul,3,1127.52,3382.56
Janeiro,2025-01-29,TRANS_20250129_0110,Monitor,Perifericos,Nordeste,4,503.2,2012.8
Janeiro,2025-01-13,TRANS_20250113_0111,Laptop,Perifericos,Norte,1,345.58,345.58
Janeiro,2025-01-30,TRANS_20250130_0112,Roteador,Eletronicos,Centro-Oeste,1,1242.84,1242.84
Janeiro,2025-01-08,TRANS_20250108_0113,Laptop,Eletronicos,Sul,4,271.44,1085.76
Janeiro,2025-01-26,TRANS_20250126_0114,Webcam,Perifericos,Norte,2,1417.55,2835.1
Janeiro,2025-01-10,TRANS_20250110_0115,Roteador,Perifericos,Centro-Oeste,2,1163.49,2326.98
Janeiro,2025-01-13,TRANS_20250113_0116,Mouse,Perifericos,Norte,3,541.37,1624.11
Janeiro,2025-01-26,TRANS_20250126_0117,Laptop,Perifericos,Nordeste,4,255.0,1020.0
Janeiro,2025-01-18,TRANS_20250118_0118,Laptop,Acessorios,Sudeste,4,1124.08,4496.32
Janeiro,2025-01-11,TRANS_20250111_0119,Webcam,Perifericos,Sudeste,3,506.83,1520.49
Janeiro,2025-01-02,TRANS_20250102_0120,Roteador,Perifericos,Sul,3,726.46,2179.38
Janeiro,2025-01-04,TRANS_20250104_0121,Monitor,Eletronicos,Norte,4,1223.87,4895.48
Janeiro,2025-01-24,TRANS_20250124_0122,Mouse,Acessorios,Norte,2,829.46,1658.92
Janeiro,2025-01-23,TRANS_20250123_0123,Laptop,Acessorios,Sudeste,3,142.22,426.66
Janeiro,2025-01-27,TRANS_20250127_0124,Mouse,Acessorios,Sul,1,832.75,832.75
Janeiro,2025-01-02,TRANS_20250102_0125,Teclado,Acessorios,Sudeste,1,1449.86,1449.86
Janeiro,2025-01-13,TRANS_20250113_0126,Impressora,Perifericos,Centro-Oeste,2,692.15,1384.3
Janeiro,2025-01-15,TRANS_20250115_0127,Laptop,Acessorios,Nordeste,3,289.51,868.53
Janeiro,2025-01-01,TRANS_20250101_0128,Impressora,Perifericos,Sul,2,1068.11,2136.22
Janeiro,2025-01-30,TRANS_20250130_0129,Monitor,Eletronicos,Sul,4,919.36,3677.44
Janeiro,2025-01-15,TRANS_20250115_0130,Laptop,Eletronicos,Norte,4,1071.98,4287.92
Janeiro,2025-01-13,TRANS_20250113_0131,Fone de Ouvido,Acessorios,Nordeste,2,727.64,1455.28
Janeiro,2025-01-09,TRANS_20250109_0132,Webcam,Perifericos,Sul,2,732.48,1464.96
Janeiro,2025-01-28,TRANS_20250128_0133,Monitor,Perifericos,Norte,1,133.05,133.05
Janeiro,2025-01-13,TRANS_20250113_0134,Monitor,Eletronicos,Centro-Oeste,1,799.75,799.75
Janeiro,2025-01-16,TRANS_20250116_0135,Webcam,Acessorios,Sudeste,2,80.11,160.22
Janeiro,2025-01-15,TRANS_20250115_0136,Impressora,Perifericos,Norte,2,1339.77,2679.54
Janeiro,2025-01-12,TRANS_20250112_0137,Laptop,Perifericos,Sul,1,319.5,319.5
Janeiro,2025-01-21,TRANS_20250121_0138,Impressora,Acessorios,Sul,4,591.06,2364.24
Janeiro,2025-01-08,TRANS_20250108_0139,Roteador,Eletronicos,Norte,3,933.71,2801.13
Janeiro,2025-01-28,TRANS_20250128_0140,Mouse,Perifericos,Norte,2,486.0,972.0
Janeiro,2025-01-22,TRANS_20250122_0141,Monitor,Eletronicos,Norte,4,1348.06,5392.24
Janeiro,2025-01-16,TRANS_20250116_0142,Roteador,Eletronicos,Sul,3,592.69,1778.07
Janeiro,2025-01-03,TRANS_20250103_0143,Webcam,Perifericos,Norte,3,1256.26,3768.78
Janeiro,2025-01-25,TRANS_20250125_0144,Fone de Ouvido,Perifericos,Sul,3,615.57,1846.71
Janeiro,2025-01-04,TRANS_20250104_0145,Mouse,Perifericos,Nordeste,1,164.21,164.21
Janeiro,2025-01-03,TRANS_20250103_0146,Laptop,Acessorios,Sul,4,1409.05,5636.2
Janeiro,2025-01-09,TRANS_20250109_0147,Roteador,Perifericos,Centro-Oeste,4,1279.99,5119.96
Janeiro,2025-01-11,TRANS_20250111_0148,Mouse,Acessorios,Sudeste,3,1422.0,4266.0
Janeiro,2025-01-22,TRANS_20250122_0149,Webcam,Perifericos,Sudeste,1,166.1,166.1
Janeiro,2025-01-14,TRANS_20250114_0150,Monitor,Acessorios,Nordeste,2,757.57,1515.14
Janeiro,2025-01-25,TRANS_20250125_0151,Mouse,Perifericos,Nordeste,4,707.93,2831.72
Janeiro,2025-01-30,TRANS_20250130_0152,Monitor,Eletronicos,Sul,3,1300.01,3900.03
Janeiro,2025-01-29,TRANS_20250129_0153,Roteador,Perifericos,Sudeste,1,1404.64,1404.64
Janeiro,2025-01-28,TRANS_20250128_0154,Monitor,Eletronicos,Norte,1,732.86,732.86
Janeiro,2025-01-13,TRANS_20250113_0155,Impressora,Acessorios,Nordeste,1,179.37,179.37
Janeiro,2025-01-04,TRANS_20250104_0156,Mouse,Perifericos,Sul,4,678.14,2712.56
Janeiro,2025-01-10,TRANS_20250110_0157,Roteador,Eletronicos,Norte,4,233.62,934.48
Janeiro,2025-01-20,TRANS_20250120_0158,Fone de Ouvido,Perifericos,Sul,1,415.87,415.87
Janeiro,2025-01-15,TRANS_20250115_0159,Fone de Ouvido,Acessorios,Sul,1,1134.03,1134.03
Janeiro,2025-01-20,TRANS_20250120_0160,Roteador,Eletronicos,Norte,4,574.68,2298.72
Janeiro,2025-01-13,TRANS_20250113_0161,Mouse,Eletronicos,Sudeste,3,726.64,2179.92
Janeiro,2025-01-09,TRANS_20250109_0162,Monitor,Eletronicos,Centro-Oeste,3,754.31,2262.93
Janeiro,2025-01-08,TRANS_20250108_0163,Webcam,Acessorios,Norte,2,856.84,1713.68
Janeiro,2025-01-02,TRANS_20250102_0164,Roteador,Acessorios,Norte,4,708.01,2832.04
Janeiro,2025-01-28,TRANS_20250128_0165,Monitor,Acessorios,Centro-Oeste,1,392.99,392.99
Janeiro,2025-01-25,TRANS_20250125_0166,Laptop,Perifericos,Norte,1,145.98,145.98
Janeiro,2025-01-13,TRANS_20250113_0167,Laptop,Eletronicos,Norte,4,114.72,458.88
Janeiro,2025-01-05,TRANS_20250105_0168,Webcam,Eletronicos,Sudeste,1,231.97,231.97
Janeiro,2025-01-05,TRANS_20250105_0169,Mouse,Acessorios,Sul,1,293.27,293.27
Janeiro,2025-01-29,TRANS_20250129_0170,Mouse,Acessorios,Sul,1,668.99,668.99
Janeiro,2025-01-08,TRANS_20250108_0171,Laptop,Eletronicos,Norte,3,174.89,524.67
Janeiro,2025-01-16,TRANS_20250116_0172,Teclado,Acessorios,Centro-Oeste,1,128.32,128.32
Janeiro,2025-01-18,TRANS_20250118_0173,Webcam,Eletronicos,Sul,3,323.97,971.91
Janeiro,2025-01-15,TRANS_20250115_0174,Teclado,Perifericos,Norte,4,616.54,2466.16
Janeiro,2025-01-09,TRANS_20250109_0175,Mouse,Eletronicos,Nordeste,4,908.54,3634.16
Janeiro,2025-01-25,TRANS_20250125_0176,Laptop,Perifericos,Nordeste,1,696.13,696.13
Janeiro,2025-01-05,TRANS_20250105_0177,Impressora,Acessorios,Sul,1,370.24,370.24
Janeiro,2025-01-24,TRANS_20250124_0178,Monitor,Acessorios,Centro-Oeste,1,1018.46,1018.46
Janeiro,2025-01-20,TRANS_20250120_0179,Impressora,Acessorios,Sul,4,1101.98,4407.92
Janeiro,2025-01-24,TRANS_20250124_0180,Monitor,Eletronicos,Nordeste,1,187.81,187.81
Janeiro,2025-01-12,TRANS_20250112_0181,Laptop,Perifericos,Sudeste,3,421.35,1264.05
Janeiro,2025-01-08,TRANS_20250108_0182,Fone de Ouvido,Perifericos,Sul,2,209.09,418.18
Janeiro,2025-01-23,TRANS_20250123_0183,Fone de Ouvido,Perifericos,Sul,3,1454.39,4363.17
Janeiro,2025-01-07,TRANS_20250107_0184,Roteador,Acessorios,Nordeste,2,1422.3,2844.6
Janeiro,2025-01-22,TRANS_20250122_0185,Fone de Ouvido,Eletronicos,Norte,4,309.19,1236.76
Janeiro,2025-01-23,TRANS_20250123_0186,Mouse,Acessorios,Sul,2,504.5,1009.0
Janeiro,2025-01-07,TRANS_20250107_0187,Roteador,Eletronicos,Nordeste,4,401.31,1605.24
Janeiro,2025-01-26,TRANS_20250126_0188,Mouse,Eletronicos,Centro-Oeste,1,436.38,436.38
Janeiro,2025-01-25,TRANS_20250125_0189,Webcam,Acessorios,Sudeste,2,1151.76,2303.52
Janeiro,2025-01-01,TRANS_20250101_0190,Roteador,Eletronicos,Norte,2,303.45,606.9
Janeiro,2025-01-12,TRANS_20250112_0191,Teclado,Acessorios,Nordeste,1,516.79,516.79
Janeiro,2025-01-28,TRANS_20250128_0192,Laptop,Eletronicos,Centro-Oeste,3,528.59,1585.77
Janeiro,2025-01-27,TRANS_20250127_0193,Laptop,Acessorios,Nordeste,2,989.78,1979.56
Janeiro,2025-01-04,TRANS_20250104_0194,Laptop,Perifericos,Sul,1,369.92,369.92
Janeiro,2025-01-23,TRANS_20250123_0195,Mouse,Perifericos,Centro-Oeste,4,92.42,369.68
Janeiro,2025-01-29,TRANS_20250129_0196,Webcam,Eletronicos,Sudeste,4,1286.06,5144.24
Janeiro,2025-01-18,TRANS_20250118_0197,Webcam,Eletronicos,Sudeste,3,100.54,301.62
Janeiro,2025-01-03,TRANS_20250103_0198,Roteador,Eletronicos,Sul,2,418.21,836.42
Janeiro,2025-01-16,TRANS_20250116_0199,Fone de Ouvido,Acessorios,Sudeste,1,771.15,771.15
Janeiro,2025-01-29,TRANS_20250129_0200,Webcam,Perifericos,Centro-Oeste,4,660.36,2641.44
Julho,2025-07-15,TRANS_20250715_0001,Teclado,Perifericos,Nordeste,3,1437.38,4312.14
Julho,2025-07-11,TRANS_20250711_0002,Fone de Ouvido,Eletronicos,Sudeste,1,785.51,785.51
Julho,2025-07-03,TRANS_20250703_0003,Webcam,Acessorios,Sudeste,3,977.3,2931.9
Julho,2025-07-29,TRANS_20250729_0004,Webcam,Acessorios,Norte,3,1182.8,3548.4
Julho,2025-07-09,TRANS_20250709_0005,Monitor,Perifericos,Nordeste,3,519.02,1557.06
Julho,2025-07-23,TRANS_20250723_0006,Mouse,Acessorios,Centro-Oeste,2,1472.27,2944.54
Julho,2025-07-31,TRANS_20250731_0007,Webcam,Eletronicos,Nordeste,2,674.44,1348.88
Julho,2025-07-24,TRANS_20250724_0008,Laptop,Acessorios,Nordeste,3,1176.57,3529.71
Julho,2025-07-14,TRANS_20250714_0009,Impressora,Eletronicos,Nordeste,1,796.04,796.04
Julho,2025-07-20,TRANS_20250720_0010,Roteador,Acessorios,Centro-Oeste,3,608.98,1826.94
Julho,2025-07-06,TRANS_20250706_0011,Roteador,Acessorios,Norte,4,681.02,2724.08
Julho,2025-07-29,TRANS_20250729_0012,Webcam,Perifericos,Centro-Oeste,4,502.11,2008.44
Julho,2025-07-18,TRANS_20250718_0013,Laptop,Acessorios,Nordeste,4,1477.04,5908.16
Julho,2025-07-31,TRANS_20250731_0014,Mouse,Eletronicos,Centro-Oeste,2,398.1,796.2
Julho,2025-07-30,TRANS_20250730_0015,Monitor,Perifericos,Nordeste,1,73.43,73.43
Julho,2025-07-12,TRANS_20250712_0016,Laptop,Eletronicos,Sudeste,4,298.44,1193.76
Julho,2025-07-24,TRANS_20250724_0017,Laptop,Eletronicos,Nordeste,2,98.05,196.1
Julho,2025-07-20,TRANS_20250720_0018,Roteador,Acessorios,Nordeste,2,149.62,299.24
Julho,2025-07-02,TRANS_20250702_0019,Roteador,Eletronicos,Sul,1,1265.29,1265.29
Julho,2025-07-20,TRANS_20250720_0020,Mouse,Acessorios,Sul,4,119.48,477.92
Julho,2025-07-14,TRANS_20250714_0021,Monitor,Eletronicos,Sul,1,393.31,393.31
Julho,2025-07-18,TRANS_20250718_0022,Webcam,Acessorios,Nordeste,3,118.6,355.8
Julho,2025-07-13,TRANS_20250713_0023,Roteador,Acessorios,Centro-Oeste,3,684.64,2053.92
Julho,2025-07-07,TRANS_20250707_0024,Laptop,Eletronicos,Sul,3,1306.74,3920.22
Julho,2025-07-07,TRANS_20250707_0025,Fone de Ouvido,Eletronicos,Nordeste,3,682.5,2047.5
Julho,2025-07-01,TRANS_20250701_0026,Laptop,Acessorios,Nordeste,1,1148.17,1148.17
Julho,2025-07-24,TRANS_20250724_0027,Monitor,Acessorios,Norte,1,1035.23,1035.23
Julho,2025-07-05,TRANS_20250705_0028,Impressora,Eletronicos,Norte,2,244.03,488.06
Julho,2025-07-12,TRANS_20250712_0029,Roteador,Acessorios,Sul,1,483.46,483.46
Julho,2025-07-19,TRANS_20250719_0030,Impressora,Acessorios,Norte,4,1104.57,4418.28
Julho,2025-07-27,TRANS_20250727_0031,Roteador,Eletronicos,Sudeste,1,1285.71,1285.71
Julho,2025-07-22,TRANS_20250722_0032,Impressora,Acessorios,Nordeste,2,1056.49,2112.98
Julho,2025-07-18,TRANS_20250718_0033,Teclado,Perifericos,Norte,4,350.58,1402.32
Julho,2025-07-14,TRANS_20250714_0034,Teclado,Perifericos,Norte,1,327.28,327.28
Julho,2025-07-27,TRANS_20250727_0035,Teclado,Acessorios,Norte,2,1422.7,2845.4
Julho,2025-07-01,TRANS_20250701_0036,Webcam,Eletronicos,Sudeste,3,370.1,1110.3
Julho,2025-07-21,TRANS_20250721_0037,Mouse,Perifericos,Sul,1,856.04,856.04
Julho,2025-07-31,TRANS_20250731_0038,Teclado,Perifericos,Centro-Oeste,1,884.85,884.85
Julho,2025-07-18,TRANS_20250718_0039,Mouse,Perifericos,Sul,2,163.86,327.72
Julho,2025-07-27,TRANS_20250727_0040,Impressora,Eletronicos,Sudeste,1,1136.86,1136.86
Julho,2025-07-12,TRANS_20250712_0041,Mouse,Acessorios,Sul,4,759.66,3038.64
Julho,2025-07-02,TRANS_20250702_0042,Monitor,Perifericos,Nordeste,3,774.47,2323.41
Julho,2025-07-29,TRANS_20250729_0043,Monitor,Eletronicos,Norte,3,59.07,177.21
Julho,2025-07-07,TRANS_20250707_0044,Teclado,Acessorios,Sudeste,4,1300.4,5201.6
Julho,2025-07-08,TRANS_20250708_0045,Roteador,Eletronicos,Sul,4,642.82,2571.28
Julho,2025-07-07,TRANS_20250707_0046,Roteador,Acessorios,Sul,4,1278.64,5114.56
Julho,2025-07-17,TRANS_20250717_0047,Roteador,Eletronicos,Centro-Oeste,1,229.49,229.49
Julho,2025-07-06,TRANS_20250706_0048,Laptop,Acessorios,Centro-Oeste,1,962.37,962.37
Julho,2025-07-08,TRANS_20250708_0049,Roteador,Acessorios,Norte,1,312.56,312.56
Julho,2025-07-23,TRANS_20250723_0050,Monitor,Eletronicos,Sudeste,2,1257.28,2514.56
Julho,2025-07-22,TRANS_20250722_0051,Webcam,Eletronicos,Nordeste,2,916.87,1833.74
Julho,2025-07-24,TRANS_20250724_0052,Impressora,Eletronicos,Nordeste,2,1067.62,2135.24
Julho,2025-07-01,TRANS_20250701_0053,Roteador,Perifericos,Sul,2,516.66,1033.32
Julho,2025-07-15,TRANS_20250715_0054,Roteador,Eletronicos,Centro-Oeste,4,599.47,2397.88
Julho,2025-07-01,TRANS_20250701_0055,Fone de Ouvido,Eletronicos,Sudeste,4,65.03,260.12
Julho,2025-07-13,TRANS_20250713_0056,Fone de Ouvido,Acessorios,Nordeste,2,1013.35,2026.7
Julho,2025-07-20,TRANS_20250720_0057,Mouse,Perifericos,Norte,4,383.69,1534.76
Julho,2025-07-06,TRANS_20250706_0058,Monitor,Acessorios,Nordeste,2,1251.05,2502.1
Julho,2025-07-09,TRANS_20250709_0059,Roteador,Acessorios,Sudeste,3,1078.17,3234.51
Julho,2025-07-02,TRANS_20250702_0060,Laptop,Eletronicos,Nordeste,3,565.29,1695.87
Julho,2025-07-19,TRANS_20250719_0061,Webcam,Eletronicos,Centro-Oeste,3,51.3,153.9
Julho,2025-07-26,TRANS_20250726_0062,Laptop,Acessorios,Sul,1,356.5,356.5
Julho,2025-07-04,TRANS_20250704_0063,Webcam,Perifericos,Sudeste,4,1227.26,4909.04
Julho,2025-07-31,TRANS_20250731_0064,Laptop,Eletronicos,Nordeste,2,535.9,1071.8
Julho,2025-07-07,TRANS_20250707_0065,Impressora,Eletronicos,Centro-Oeste,1,1380.2,1380.2
Julho,2025-07-15,TRANS_20250715_0066,Teclado,Perifericos,Nordeste,4,578.82,2315.28
Julho,2025-07-13,TRANS_20250713_0067,Mouse,Acessorios,Nordeste,2,1180.96,2361.92
Julho,2025-07-10,TRANS_20250710_0068,Fone de Ouvido,Eletronicos,Norte,1,301.32,301.32
Julho,2025-07-08,TRANS_20250708_0069,Roteador,Perifericos,Sul,3,1191.49,3574.47
Julho,2025-07-09,TRANS_20250709_0070,Monitor,Acessorios,Nordeste,2,1093.23,2186.46
Julho,2025-07-28,TRANS_20250728_0071,Fone de Ouvido,Eletronicos,Sul,4,54.4,217.6
Julho,2025-07-24,TRANS_20250724_0072,Teclado,Acessorios,Centro-Oeste,3,1111.02,3333.06
Julho,2025-07-28,TRANS_20250728_0073,Roteador,Eletronicos,Sudeste,2,1198.56,2397.12
Julho,2025-07-24,TRANS_20250724_0074,Webcam,Eletronicos,Sudeste,2,232.37,464.74
Julho,2025-07-09,TRANS_20250709_0075,Webcam,Acessorios,Norte,2,797.9,1595.8
Julho,2025-07-20,TRANS_20250720_0076,Webcam,Acessorios,Nordeste,2,282.18,564.36
Julho,2025-07-06,TRANS_20250706_0077,Monitor,Acessorios,Centro-Oeste,1,549.31,549.31
Julho,2025-07-02,TRANS_20250702_0078,Impressora,Perifericos,Centro-Oeste,1,1330.57,1330.57
Julho,2025-07-18,TRANS_20250718_0079,Fone de Ouvido,Perifericos,Sul,2,1447.57,2895.14
Julho,2025-07-19,TRANS_20250719_0080,Teclado,Perifericos,Sul,2,400.83,801.66
Julho,2025-07-14,TRANS_20250714_0081,Roteador,Acessorios,Centro-Oeste,1,993.76,993.76
Julho,2025-07-26,TRANS_20250726_0082,Teclado,Eletronicos,Norte,4,1304.72,5218.88
Julho,2025-07-13,TRANS_20250713_0083,Laptop,Eletronicos,Nordeste,3,1146.0,3438.0
Julho,2025-07-07,TRANS_20250707_0084,Roteador,Perifericos,Centro-Oeste,3,378.56,1135.68
Julho,2025-07-30,TRANS_20250730_0085,Laptop,Acessorios,Norte,1,1056.83,1056.83
Julho,2025-07-03,TRANS_20250703_0086,Monitor,Eletronicos,Sul,1,771.18,771.18
Julho,2025-07-05,TRANS_20250705_0087,Webcam,Eletronicos,Sudeste,2,1190.31,2380.62
Julho,2025-07-24,TRANS_20250724_0088,Roteador,Eletronicos,Sul,2,1210.02,2420.04
Julho,2025-07-06,TRANS_20250706_0089,Fone de Ouvido,Acessorios,Centro-Oeste,1,494.61,494.61
Julho,2025-07-14,TRANS_20250714_0090,Mouse,Perifericos,Nordeste,3,350.75,1052.25
Julho,2025-07-05,TRANS_20250705_0091,Mouse,Perifericos,Sudeste,4,815.49,3261.96
Julho,2025-07-02,TRANS_20250702_0092,Fone de Ouvido,Perifericos,Centro-Oeste,2,174.36,348.72
Julho,2025-07-27,TRANS_20250727_0093,Teclado,Perifericos,Centro-Oeste,4,1428.68,5714.72
Julho,2025-07-03,TRANS_20250703_0094,Mouse,Perifericos,Centro-Oeste,4,267.16,1068.64
Julho,2025-07-18,TRANS_20250718_0095,Laptop,Eletronicos,Centro-Oeste,4,443.95,1775.8
Julho,2025-07-28,TRANS_20250728_0096,Roteador,Acessorios,Centro-Oeste,1,73.73,73.73
Julho,2025-07-19,TRANS_20250719_0097,Monitor,Eletronicos,Norte,1,730.8,730.8
Julho,2025-07-10,TRANS_20250710_0098,Webcam,Perifericos,Sudeste,4,654.94,2619.76
Julho,2025-07-24,TRANS_20250724_0099,Mouse,Perifericos,Norte,3,722.78,2168.34
Julho,2025-07-27,TRANS_20250727_0100,Webcam,Eletronicos,Sudeste,3,132.94,398.82
Julho,2025-07-30,TRANS_20250730_0101,Laptop,Acessorios,Nordeste,1,942.35,942.35
Julho,2025-07-12,TRANS_20250712_0102,Roteador,Perifericos,Sul,3,772.06,2316.18
Julho,2025-07-09,TRANS_20250709_0103,Webcam,Acessorios,Centro-Oeste,4,1017.27,4069.08
Julho,2025-07-25,TRANS_20250725_0104,Monitor,Acessorios,Sul,3,1391.29,4173.87
Julho,2025-07-25,TRANS_20250725_0105,Laptop,Acessorios,Norte,1,1004.02,1004.02
Julho,2025-07-14,TRANS_20250714_0106,Fone de Ouvido,Acessorios,Sul,4,52.58,210.32
Julho,2025-07-10,TRANS_20250710_0107,Roteador,Eletronicos,Sudeste,2,51.48,102.96
Julho,2025-07-06,TRANS_20250706_0108,Fone de Ouvido,Eletronicos,Norte,4,420.8,1683.2
Julho,2025-07-07,TRANS_20250707_0109,Impressora,Eletronicos,Sul,4,1440.29,5761.16
Julho,2025-07-23,TRANS_20250723_0110,Roteador,Perifericos,Centro-Oeste,3,290.62,871.86
Julho,2025-07-16,TRANS_20250716_0111,Monitor,Perifericos,Nordeste,4,1134.37,4537.48
